rider_id,origin_node,elapsed_s,time_budget_s,overdue,distance_m,pavement_time_s,red_light_violations,pavement_conflicts,pavement_risk_exposure,severe_conflicts
172,12159581182,295.0,263.2492017641947,True,944.4699711144265,110.0,2,10,10.152627021956215,6
228,490253699,605.0,349.24394629656206,True,1486.2368616683414,360.0,1,0,0.0,0
171,107786,610.0,404.57269466654697,True,1834.8079763992455,400.0,6,18,19.3036033343782,0
201,9295694734,610.0,459.8351607619394,True,2182.961512800218,285.0,5,32,33.09296103568431,0
66,21651908,610.0,434.43865574748577,True,2022.96353120916,345.0,4,13,14.377231212602233,0
68,534993866,615.0,464.42413342464795,True,2211.8720405752824,285.0,5,6,7.171448441139765,0
79,2476787985,620.0,451.8808314173501,True,2132.849237929307,300.0,5,10,8.20612920570388,0
175,5922202129,620.0,440.48594170259435,True,2061.061432726345,310.0,7,21,31.663077099422143,0
209,5932899700,625.0,469.5470414724765,True,2244.1463612766024,295.0,5,5,5.205316781709881,0
92,9791489,625.0,458.2043894471486,True,2172.687653517034,300.0,1,11,14.244531220958141,0
215,4457798822,625.0,451.0125083308554,True,2127.3788024843884,305.0,7,5,7.015196153973024,0
73,10019788231,325.0,296.28463033138206,True,1152.5931710877069,115.0,3,5,2.8871507747955514,0
243,490253699,625.0,474.8123017201881,True,2277.317500837183,290.0,7,20,28.106662932547515,0
169,14958918,145.0,189.0912740217718,False,477.2750263371622,10.0,1,0,0.2112282681827919,0
179,4709189403,630.0,469.8501503571309,True,2246.055947249925,300.0,10,7,8.113074953557254,0
142,255747713,630.0,486.1567144470881,True,2348.787301016654,285.0,7,4,3.401131556819711,0
152,4233926316,635.0,472.0408761225304,True,2259.857519571941,300.0,3,24,25.558217268221647,0
50,333650017,635.0,484.1061208266153,True,2335.868561207675,295.0,7,11,9.405074588244991,0
225,25472589,635.0,482.9560389490068,True,2328.623045378742,295.0,9,6,7.483691411861004,0
290,6312042614,635.0,446.7943033113893,True,2100.804110861753,345.0,3,13,12.645721398891892,0
18,107320,640.0,481.58713345507783,True,2319.998940766991,305.0,4,14,10.336330695692725,0
52,25470694,645.0,493.60096137734195,True,2395.6860566772534,295.0,10,10,9.224381606142423,0
261,107319,645.0,476.80115771134945,True,2289.8472935814993,310.0,7,8,9.933313315046197,0
233,1614926320,645.0,460.7675428322721,True,2188.835519843315,320.0,8,13,13.451477656270411,0
111,9791497,50.0,135.97691706241855,False,142.65457749323681,0.0,0,0,0.0,0
229,351771449,645.0,486.92252932367023,True,2353.6119347391227,300.0,13,8,6.065541934497768,0
207,11170906155,650.0,483.0582646730691,True,2329.2670674403357,310.0,5,9,9.944011774972093,0
280,9475528,650.0,494.69569901176357,True,2402.58290377411,300.0,11,3,4.110683557888881,0
99,26652351,650.0,485.9803965571337,True,2347.6764983099433,320.0,6,5,3.6269261525041037,0
80,108299,655.0,503.11411483837065,True,2455.618923481735,300.0,6,9,7.098074262797226,0
295,2214979329,655.0,472.8236323515904,True,2264.788883815018,320.0,4,11,16.474231660379246,0
44,677445939,660.0,467.3269801413799,True,2230.159974890694,330.0,6,6,4.355087159535535,0
275,21533908,660.0,411.4243777367247,True,1877.9735797413662,370.0,6,34,37.43297048692097,1
102,5453319326,660.0,460.93300641554595,True,2189.8779404179395,395.0,6,5,11.259921357151107,0
155,2441107350,665.0,467.4405325425892,True,2230.875355018311,335.0,11,33,21.436631439039623,0
24,701608631,665.0,497.06830447665664,True,2417.530318202935,315.0,6,6,6.832390550769116,0
267,25256273,665.0,509.50346337882286,True,2495.871819286582,305.0,5,9,7.042588653420513,0
136,9513010,675.0,489.121350631953,True,2367.4645089813034,330.0,6,4,5.314538465189612,0
133,1684410087,70.0,144.59755710576778,False,196.964609766337,0.0,0,0,0.0,0
139,25476041,680.0,491.8167450399319,True,2384.445493751572,335.0,5,3,9.539311505685436,0
