collision_index,longitude,latitude,collision_severity,collision_year
2023201273734,-2.168843,52.568501,2,2023
2023131368267,-1.649553,53.704881,2,2023
2022131212567,-1.53988,53.836671,3,2022
2023131328468,-1.513281,53.797837,2,2023
2024131464395,-1.50075,53.81621,2,2024
2022010381339,-0.180372,51.610589,3,2022
2024010545078,-0.21414,51.55576,3,2024
2023010486230,0.131607,51.438539,2,2023
2024010496228,0.14458,51.48135,3,2024
2022010407320,-0.168132,51.537893,3,2022
2022010377178,-0.0893,51.535448,3,2022
2023010422058,-0.07735,51.524759,3,2023
2022010388188,-0.094085,51.596918,3,2022
2022010404797,-0.068709,51.596062,3,2022
2023010472315,-0.31816,51.58975,3,2023
2023010485899,-0.355495,51.471608,3,2023
2022010363538,-0.131079,51.464496,3,2022
2022010380684,-0.150554,51.466369,3,2022
2022010403195,-0.131176,51.464236,3,2022
2024010518557,-0.04624,51.48428,3,2024
2022010369871,-0.012708,51.530417,2,2022
2022010408047,0.053827,51.547975,3,2022
2022010418989,0.061351,51.552322,3,2022
2023010423928,0.048405,51.548313,2,2023
2024010519578,0.05783,51.53302,3,2024
2022010397498,-0.285027,51.46933,3,2022
2022010374274,-0.098827,51.478437,3,2022
2022010376972,-0.07763,51.474279,3,2022
2023010443290,-0.066837,51.442771,3,2023
2023010461074,-0.091306,51.498872,2,2023
2024010517392,-0.05822,51.4881,3,2024
2023010449831,-0.073487,51.509372,3,2023
2023010459757,-0.171941,51.429422,3,2023
2024010537768,-0.13267,51.51637,3,2024
2023501342125,-3.456241,50.587878,3,2023
2024421495970,1.11908,51.79304,2,2024
2023411354011,-0.273116,51.657184,3,2023
2023411344763,-0.407958,51.652705,3,2023
2023461338408,0.214584,51.437531,3,2023
2024461464698,0.18892,51.31297,3,2024
2024461512057,0.26327,51.13021,3,2024
2024461516203,0.86573,51.14572,2,2024
2024041470284,-2.18567,53.7096,3,2024
2024332401075,-1.10594,52.58691,3,2024
2023320069034,-0.649383,53.201749,2,2023
2023320386656,-0.537781,53.250675,3,2023
2022311211194,-1.127682,53.160985,3,2022
2022311244411,-1.18948,53.16748,3,2022
2022430215139,-1.231539,51.749644,2,2022
2023430490126,-1.273878,51.681085,3,2023
2022211256535,-2.216642,53.012271,2,2022
2022371188353,1.140398,52.062212,3,2022
2023451303435,-0.505624,51.338481,3,2023
2024451526299,-0.72444,51.33128,3,2024
2022471222259,-0.188889,51.111816,3,2022
2023471319636,-0.344133,51.043632,3,2023
2023221276812,-2.265817,52.157482,1,2023
2022991185963,-4.268915,55.878755,3,2022
2024991530963,-3.98225,55.7844,2,2024
202360A126449,-4.497825,53.20902,2,2023
2023622300472,-3.275966,51.391918,3,2023
2022170S22152,-1.282491,54.606449,2,2022
2023071297458,-2.723434,53.363358,3,2023
2023122400173,-1.080241,53.955288,3,2023
2023302301590,-1.441745,52.900375,3,2023
2024332400154,-1.13729,52.61987,2,2024
2024311503376,-1.14129,52.95644,2,2024
2022522204285,-2.506647,51.409127,3,2022
2024522401087,-2.56411,51.46951,2,2024
2024522402390,-2.59535,51.50691,3,2024
2022522205138,-2.483931,51.621261,2,2022
2023522301045,-2.524997,51.521037,3,2023
2023501345582,-4.133948,50.372387,3,2023
2022401248255,-0.455512,51.902926,3,2022
2024421484551,0.73374,51.55233,2,2024
2023070088267,-2.118602,53.272918,3,2023
2022070585527,-2.984108,53.304458,3,2022
2022552201035,-1.947331,50.711855,3,2022
2024552400835,-2.40033,50.70583,3,2024
2023031278119,-2.936951,54.904148,2,2023
2022351162830,0.149008,52.179353,3,2022
2024302401267,-1.40715,53.18311,3,2024
2024501478954,-3.52586,50.71787,2,2024
2023501285590,-3.915715,50.39066,2,2023
2024471412150,0.29166,50.76685,3,2024
2024471445754,0.47054,50.84102,3,2024
2022421229841,0.498158,51.750972,2,2022
2022440194040,-1.122855,50.846824,3,2022
2024461405998,0.83989,51.14088,3,2024
2022461236413,0.520128,51.279555,3,2022
2023461379723,1.391133,51.389644,2,2023
2023461338794,0.277552,51.203218,2,2023
2022041239285,-2.223675,53.80247,2,2022
2022041183415,-2.228751,53.691709,3,2022
2024332400528,-1.2232,52.76262,2,2024
2024311513778,-1.15121,52.89206,3,2024
2024430123399,-0.99484,51.74715,3,2024
2022451234638,-0.37426,51.279233,3,2022
2023451290257,-0.065485,51.246022,3,2023
2022231204468,-1.288101,52.362155,3,2022
2024471454626,-0.45144,51.08761,3,2024
2024061498166,-2.2599,53.42031,2,2024
2023061310397,-2.206895,53.564431,3,2023
2022061247915,-2.161223,53.409433,3,2022
2024061527024,-2.36562,53.45231,3,2024
2022052203184,-2.975473,53.458725,3,2022
2023052302345,-2.98407,53.322373,3,2023
2024052401229,-2.97898,53.33854,3,2024
2024141520587,-1.1681,53.53718,2,2024
2022141132493,-1.560849,53.342516,3,2022
2023201323967,-1.812378,52.519938,3,2023
2023201416926,-1.848386,52.424372,3,2023
2023201416535,-1.902185,52.481362,3,2023
2022201239736,-1.976093,52.498427,3,2022
2022131134665,-1.787068,53.801142,2,2022
2022131142433,-1.664614,53.797789,2,2022
2023131283672,-1.589119,53.797302,2,2023
2024131435352,-1.51687,53.81166,2,2024
2022101150678,-1.559968,54.937079,2,2022
2024481563601,-0.08676,51.51032,3,2024
2022010356706,0.017257,51.390158,2,2022
2022010385743,-0.205327,51.552748,3,2022
2024010524778,-0.33394,51.50432,2,2024
2024010504757,-0.07578,51.54728,2,2024
2024010512771,-0.0804,51.52419,3,2024
2022010386265,0.176203,51.567154,3,2022
2023010433481,-0.410868,51.586824,3,2023
2024010493890,-0.32771,51.47318,2,2024
2024010525620,-0.34696,51.48121,3,2024
2024010497301,-0.18284,51.4908,3,2024
2022010377154,-0.113249,51.465001,3,2022
2024010533437,-0.0919,51.4684,3,2024
2022010368406,-0.004068,51.545998,3,2022
2022010363010,-0.233029,51.485905,2,2022
2023010467872,-0.199796,51.367426,3,2023
2023010429522,-0.021645,51.527816,3,2023
2024010508574,-0.15089,51.44475,2,2024
2022010367455,-0.129735,51.512836,3,2022
2023010431981,-0.12906,51.494849,3,2023
2023010468826,-0.172033,51.51755,2,2023
2024010505253,-0.1257,51.49777,3,2024
2024010506758,-0.15722,51.51642,2,2024
2024991438500,-3.14205,55.89821,3,2024
2022991245506,-4.425221,55.839336,3,2022
202360A122272,-3.049362,53.00665,2,2023
202363A017423,-4.309018,51.854632,2,2023
2023622301034,-3.202262,51.52558,3,2023
2024622400442,-3.18367,51.45632,3,2024
2023631394657,-3.323388,52.516262,3,2023
2022161245179,-0.339984,53.748243,3,2022
2022161248977,-0.197649,54.090515,3,2022
2022122201468,-1.055052,53.953852,3,2022
2024302401724,-1.44781,52.88995,3,2024
2022332200363,-1.117745,52.620177,2,2022
2023332300617,-1.183957,52.642092,3,2023
2024520001617,-2.37114,51.37453,3,2024
2024501406583,-4.16013,50.39302,1,2024
2023547036423,-1.778831,51.556711,3,2023
2023351267690,-0.252061,52.581769,1,2023
2023351270748,-0.283653,52.586142,3,2023
2024461483798,0.53797,51.40299,2,2024
2024461526398,0.55627,51.39479,3,2024
2022430064858,-0.758838,51.504311,3,2022
2024471413196,-0.12563,50.82823,3,2024
2024471415203,-0.13752,50.82138,2,2024
2022070055030,-2.038184,53.35813,3,2022
2023070408475,-2.610128,53.228547,2,2023
2023401318958,-0.256579,52.086086,3,2023
2024552400178,-1.92627,50.75125,3,2024
2023552301482,-2.458886,50.626951,1,2023
2024520402210,-2.99865,51.12906,3,2024
2022061254578,-2.257066,53.527023,3,2022
2022061164635,-2.236783,53.425477,2,2022
2024061508616,-2.24069,53.47413,3,2024
2024061474605,-2.16069,53.61098,3,2024
2023052301832,-2.956689,53.464639,2,2023
2022141254204,-1.145127,53.531778,2,2022
2023141378252,-1.180512,53.483721,3,2023
2024141404986,-1.49607,53.36122,3,2024
2023101312082,-1.496787,54.845721,3,2023
2022201264523,-1.853215,52.471495,3,2022
2023201427818,-1.772255,52.481399,2,2023
2023201386802,-1.495679,52.40821,2,2023
2024201400894,-2.07412,52.59914,3,2024
2023131310244,-1.783888,53.657444,2,2023
2024131461105,-1.6256,53.79787,2,2024
2024131477555,-1.54659,53.79454,2,2024
2024131409147,-1.5242,53.70072,3,2024
2023010421401,-0.191374,51.647735,3,2023
2024010541301,0.05669,51.36825,3,2024
2024010523536,-0.13629,51.52251,3,2024
2023010477565,-0.077445,51.663028,3,2023
2024010552183,-0.32723,51.58127,3,2024
2022010384515,-0.472969,51.507897,3,2022
2022010378293,-0.422077,51.455222,3,2022
2024010535006,-0.25856,51.4925,3,2024
2022010391484,-0.104388,51.531493,3,2022
2024010535370,-0.10743,51.56636,3,2024
2022010363505,-0.157304,51.49857,3,2022
2024010545261,-0.20629,51.51756,3,2024
2024010497306,0.03144,51.43157,3,2024
2022010384647,-0.131562,51.399783,3,2022
2024010548886,-0.18701,51.41991,3,2024
2022010413373,0.036907,51.542767,3,2022
2024010516928,-0.07652,51.50408,3,2024
2022010366357,-0.0218,51.496956,3,2022
2024010540073,-0.05884,51.5159,3,2024
2023010423331,0.010767,51.567777,2,2023
2023010485229,-0.129092,51.504265,3,2023
2023302300755,-1.900536,53.249727,3,2023
2024302401548,-1.30665,52.97531,2,2024
2023501299470,-3.593766,50.530946,3,2023
2024501495009,-3.46353,50.61236,3,2024
2022421139510,1.162331,51.818246,3,2022
2024421432047,0.41765,51.62548,3,2024
2022531159919,-2.225491,51.854229,3,2022
2022440067711,-1.20415,50.859187,3,2022
2024440140309,-1.01634,50.8804,2,2024
2023411298984,-0.350151,51.646261,3,2023
2022461221819,1.289096,51.120041,3,2022
2023461285973,1.070858,51.284494,2,2023
2022041233148,-2.204509,53.698575,2,2022
2022041261757,-3.02371,53.760934,2,2022
2024320726992,-0.14397,52.78315,3,2024
2024361409540,1.13789,52.57877,3,2024
2022311151682,-0.942851,53.319577,1,2022
2022311191713,-1.232216,52.91394,2,2022
2024430207826,-1.25953,51.75659,3,2024
2022371154258,1.720828,52.464737,3,2022
2024231408754,-1.22184,52.35958,2,2024
2024231527849,-1.24259,52.39337,3,2024
2022221236334,-1.955629,52.2814,3,2022
2022991225110,-4.3941,55.53448,2,2022
2024991400523,-4.45842,55.83816,3,2024
2023991388401,-4.257754,55.856438,3,2023
202260B034466,-4.126934,53.120615,3,2022
2023622301022,-3.141197,51.482193,3,2023
2022610026822,-3.18776,51.799758,3,2022
2023170M10133,-1.170061,54.527399,3,2023
2022170S10942,-1.351082,54.558226,3,2022
2023070744837,-2.685228,53.338577,3,2023
2022041136619,-2.491456,53.737918,3,2022
2022161197818,-0.413918,53.744569,3,2022
2022311273651,-1.190829,52.947457,2,2022
2023311314317,-1.139782,52.960178,3,2023
2024311434398,-1.13647,52.9598,2,2024
2022522201382,-2.600165,51.438016,3,2022
2022522202533,-2.575064,51.460091,3,2022
2024522500088,-2.56121,51.44194,2,2024
2024522500225,-2.98003,51.34507,2,2024
2022547835322,-1.806516,51.599613,3,2022
202454D563024,-1.81758,51.55537,3,2024
2022471138976,-0.179441,50.839086,3,2022
2024440147686,-1.06975,50.80137,2,2024
2024401420561,-0.46535,52.13127,2,2024
2022552201575,-1.899502,50.725051,2,2022
2024552401482,-1.85473,50.73649,3,2024
2023552301012,-2.456338,50.609048,3,2023
2024031402678,-2.74485,54.32074,2,2024
2024061482485,-2.23461,53.46876,2,2024
2024061515934,-2.32512,53.48912,3,2024
2022061257251,-2.382683,53.442366,3,2022
2022052203095,-2.94971,53.467086,3,2022
2022052202450,-3.037028,53.412336,2,2022
2023141273978,-1.335475,53.460485,3,2023
2024141463206,-1.47999,53.45957,2,2024
2024101413977,-1.40439,54.98885,2,2024
2023201411086,-1.847413,52.437856,2,2023
2023201434320,-1.877952,52.506727,2,2023
2024201462442,-1.88837,52.53344,2,2024
2024201488887,-1.88786,52.58683,3,2024
2022131176064,-1.697542,53.90974,2,2022
2022131199177,-1.534212,53.82563,3,2022
2023131261727,-1.672526,53.805306,3,2023
2024131525197,-1.57013,53.78816,3,2024
2023101384394,-1.67983,54.945892,3,2023
2024481503873,-0.10404,51.51411,3,2024
2024010540943,0.11209,51.55189,3,2024
2023010450360,-0.173567,51.630086,2,2023
2023010476513,-0.254518,51.589953,3,2023
2022010401253,0.09816,51.44309,3,2022
2023010435842,-0.280418,51.562379,3,2023
2023010478396,-0.295102,51.569778,3,2023
2022010356072,-0.117706,51.520413,3,2022
2022010373740,-0.128602,51.528186,3,2022
2022010398179,-0.129328,51.527694,3,2022
2023010423579,-0.05178,51.552034,3,2023
2023010477080,-0.243353,51.503235,2,2023
2024010519814,-0.10544,51.5898,2,2024
2024010550833,-0.10279,51.59013,3,2024
2022010397496,-0.111508,51.536096,3,2022
2023010451057,-0.111217,51.531622,3,2023
2023010466051,-0.20583,51.517226,3,2023
2023010475253,-0.210975,51.519463,3,2023
2022010394325,-0.255492,51.398825,2,2022
2024010540020,-0.29098,51.4113,2,2024
2022010393484,-0.107101,51.435443,3,2022
2024010537249,-0.16149,51.41103,3,2024
2022010432370,0.069915,51.557306,3,2022
2024010528280,0.0616,51.56321,3,2024
2024010488799,-0.30364,51.45634,3,2024
2023010470443,-0.055805,51.466707,3,2023
2024010495847,-0.07272,51.50013,3,2024
2024010518485,-0.10301,51.49883,3,2024
2023010429878,-0.024033,51.532928,3,2023
2023010441195,-0.029298,51.568924,2,2023
2024010512018,-0.18938,51.4456,3,2024
2022010382611,-0.17612,51.511579,3,2022
2024010541094,-0.19396,51.5152,3,2024
2024010544945,-0.21538,51.52776,3,2024
2022351242289,0.151129,52.19238,3,2022
2022501211025,-3.410907,50.623294,3,2022
2023421290520,0.938371,51.886331,3,2023
2022531209497,-2.264235,51.875196,2,2022
2023531368948,-2.52886,51.727218,3,2023
2022440033858,-0.983033,50.863549,3,2022
2022440395497,-1.306849,51.060975,3,2022
2023440104628,-1.02151,50.864346,2,2023
2024440090895,-0.95279,51.0049,2,2024
2024440324616,-1.15338,50.80993,3,2024
2022411200673,-0.192442,51.923053,2,2022
2022461149061,0.522842,51.269415,3,2022
2022461239519,1.083299,51.273454,3,2022
2022041185226,-2.186804,53.91703,3,2022
2022320600657,0.322857,53.144168,3,2022
2023320486540,-0.667557,53.145283,3,2023
2024320169943,0.31929,53.15478,3,2024
2022311161353,-1.173615,53.13598,3,2022
2023311361788,-0.952821,52.951829,2,2023
2023211307951,-1.639085,52.810309,3,2023
2023211364501,-2.16993,53.136855,2,2023
2022471141939,-0.284938,51.085153,1,2022
2023471362414,-0.00366,51.131373,3,2023
2024471439139,-0.15464,51.11757,3,2024
2024471510632,-0.42252,50.84064,1,2024
2022221189570,-1.974281,52.295421,3,2022
2024221407394,-2.19508,52.21046,2,2024
2023991394404,-2.776213,55.955282,3,2023
2024991470604,-3.28435,55.92323,2,2024
2022991168195,-3.038538,56.177628,3,2022
2022991150747,-4.234057,55.828865,2,2022
202260B076306,-3.015969,53.051915,2,2022
2022622200818,-3.27714,51.407776,3,2022
2022170M11342,-1.21236,54.539869,2,2022
2024111455280,-1.5595,54.5289,3,2024
2022070342473,-2.596937,53.386072,2,2022
2023070396122,-2.527433,53.430048,3,2023
2023041346961,-2.470819,53.755223,2,2023
2022041231615,-3.051547,53.825284,3,2022
2024041457788,-3.054,53.81779,2,2024
2022161137099,-0.357378,53.758379,3,2022
2023161332689,-0.34952,53.759934,3,2023
2023161357417,-0.651628,53.59003,3,2023
2023302301825,-1.437623,52.922551,3,2023
2022332200467,-1.129016,52.636532,3,2022
2022332200885,-1.151428,52.62757,3,2022
2023332300723,-1.174902,52.652053,3,2023
2024221407056,-2.46485,52.67746,1,2024
2022211182308,-2.166723,52.999794,2,2022
2023522301590,-2.978208,51.35368,3,2023
2022351261203,-0.248811,52.599604,3,2022
2023430207841,-0.616542,51.527591,3,2023
2024430492095,-0.60914,51.51172,3,2024
2024471516467,-0.13875,50.82861,3,2024
2024111451605,-1.70489,54.85808,2,2024
2023501350165,-4.787962,50.273417,3,2023
2022401253552,-0.510389,51.889615,3,2022
2024401540752,-0.54806,52.06297,3,2024
2024101530712,-1.50067,55.10751,3,2024
2024340WN5832,-0.88306,52.25751,3,2024
2024031418643,-3.20727,54.11736,3,2024
2022351251135,0.154569,52.191796,3,2022
2022471237656,0.524462,50.849478,2,2022
2024421474773,0.706,51.84028,3,2024
2022440346413,-1.081124,51.256367,3,2022
2022440154906,-1.293557,50.965685,2,2022
2023461321169,1.080293,51.360682,3,2023
2023461356095,0.349712,51.433065,3,2023
2024461499444,1.38638,51.38855,3,2024
2022332200133,-1.166478,52.745219,3,2022
2024320467782,-0.52956,53.228,3,2024
2022122200776,-1.541063,53.947973,3,2022
2022311191789,-1.066243,53.42237,2,2022
2024311429545,-1.22446,52.82997,2,2024
2024430141415,-1.22262,51.75522,3,2024
2023430336026,-1.272307,51.644642,2,2023
2022451249377,-0.224583,51.348335,3,2022
2023451327957,-0.571928,51.237038,2,2023
2024451396105,-0.56629,51.43051,3,2024
2024471464037,-0.31694,50.82205,2,2024
2023471285341,-0.733267,50.841052,2,2023
2023471354351,-0.488908,51.034514,3,2023
2022221177927,-2.219301,52.334885,2,2022
2023411315865,-0.327061,51.759476,2,2023
2024371466283,1.57567,52.44919,2,2024
2022520203953,-3.116528,51.028585,3,2022
2022061240703,-2.257523,53.465757,3,2022
2023061373096,-2.195943,53.478107,3,2023
2024061518244,-2.23174,53.43978,3,2024
2023061380651,-2.256254,53.500015,3,2023
2022061191150,-2.057544,53.485715,2,2022
2022061198995,-2.30399,53.446322,3,2022
2024052402255,-2.92563,53.421,3,2024
2023052301398,-2.899989,53.50152,2,2023
2024052402168,-2.9749,53.48498,3,2024
2023052300971,-3.047343,53.430503,2,2023
2023101368220,-1.622239,55.017491,3,2023
2024101399814,-1.65998,54.98585,3,2024
2022201155609,-1.820608,52.507607,2,2022
2022201168491,-1.823901,52.446399,3,2022
2022201274245,-1.818586,52.451102,3,2022
2023201418704,-1.821086,52.563885,3,2023
2024201411272,-1.89532,52.47526,2,2024
2024201524761,-1.96945,52.47511,3,2024
2022201260308,-1.983503,52.576559,3,2022
2023201337327,-2.115754,52.566857,2,2023
2022131140409,-1.711398,53.789794,3,2022
2023131283113,-1.743236,53.793453,3,2023
2024131433149,-1.88188,53.71793,2,2024
2022131230725,-1.431305,53.794016,3,2022
2023131270617,-1.391492,53.929854,2,2023
2022010394796,0.159629,51.563009,2,2022
2022010412069,0.147813,51.546184,3,2022
2023010432397,-0.188718,51.595746,3,2023
2023010428975,0.141756,51.457086,3,2023
2023010424077,-0.131665,51.526949,3,2023
2024010541643,-0.1626,51.54356,3,2024
2024010547582,-0.37579,51.51081,3,2024
2022010390793,0.064376,51.489131,2,2022
2022010401353,-0.191544,51.472521,3,2022
2022010367077,-0.077543,51.58485,3,2022
2022010383778,-0.331871,51.58392,3,2022
2022010356902,-0.116562,51.53695,2,2022
2024010525525,-0.1023,51.53943,3,2024
2024010491470,-0.16625,51.49243,3,2024
2024010533640,-0.17333,51.49458,2,2024
2022010365017,-0.111734,51.503798,3,2022
2022010384121,-0.112398,51.49889,3,2022
2022010373741,-0.041788,51.481689,3,2022
2023010466950,-0.047335,51.484336,3,2023
2023010445634,0.023009,51.529869,3,2023
2022010365960,-0.066324,51.498517,3,2022
2022010412516,-0.098258,51.476189,3,2022
2022010370525,-0.054912,51.524578,3,2022
2023010474977,-0.06256,51.517285,3,2023
2023010459296,-0.02662,51.569769,3,2023
2024010505696,-0.03161,51.56812,3,2024
2022010372817,-0.182583,51.463939,3,2022
2024010551534,-0.1557,51.43983,3,2024
2022010366167,-0.139731,51.511934,3,2022
2022010381327,-0.146475,51.497392,3,2022
2023010426817,-0.178836,51.525857,3,2023
2023010455042,-0.175156,51.515863,3,2023
2023010478215,-0.12707,51.511769,3,2023
2024010518313,-0.17439,51.49924,2,2024
2023991345886,-4.571067,54.785978,3,2023
2023991268059,-2.987317,55.956,3,2023
2022991198348,-4.328375,55.774573,3,2022
2024991502118,-4.32306,55.77802,3,2024
2022991145013,-2.96473,56.46544,2,2022
2023991391855,-4.278608,55.882099,2,2023
2023631323361,-3.689013,51.794325,2,2023
2023170S12293,-1.310311,54.587208,2,2023
2022070454799,-2.65516,53.405128,3,2022
2024041521881,-3.04475,53.81527,2,2024
2022161214173,-0.273559,53.757075,3,2022
2022302200171,-1.479639,52.950061,3,2022
2022302202010,-1.482744,52.929363,3,2022
2023332300734,-1.113701,52.626592,3,2023
2024211485819,-2.13133,52.9929,3,2024
2024522403128,-2.58451,51.44878,3,2024
2022501252734,-3.515838,50.479005,2,2022
2022547759322,-1.772467,51.563038,3,2022
2023461363371,0.508652,51.372571,2,2023
2023461388496,0.515922,51.367315,3,2023
2024111404565,-1.67695,54.66001,3,2024
2024111527718,-1.7046,54.77008,3,2024
2024221471475,-2.50112,52.90966,2,2024
2022401210678,-0.49115,52.120495,3,2022
2023401296195,-0.462827,52.139631,3,2023
2024401556255,-0.51294,51.87448,3,2024
2022101217164,-1.814189,54.974568,3,2022
2023340NN3142,-0.70802,52.459426,3,2023
202234WNC1282,-0.883526,52.24115,3,2022
2023340WN2412,-0.90014,52.262812,3,2023
2024340WN6392,-0.89593,52.25995,3,2024
2023031300918,-3.208415,54.114155,3,2023
2023061350532,-2.469208,53.547923,2,2023
2023061387648,-2.249929,53.462699,3,2023
2024061507231,-2.22473,53.45449,3,2024
2024061415071,-2.43687,53.4266,3,2024
2022052202868,-2.914749,53.391538,3,2022
2022141234543,-1.452054,53.532769,3,2022
2024141438496,-1.38221,53.58302,3,2024
2022141198367,-1.286765,53.501948,2,2022
2022141143494,-1.477397,53.411492,3,2022
2022141208863,-1.468636,53.420415,3,2022
2024101475454,-1.7193,54.9784,2,2024
2022201216623,-1.857786,52.487224,3,2022
2023201400599,-1.859157,52.491558,3,2023
2023201411750,-1.897353,52.47618,3,2023
2023201411031,-1.867987,52.54318,3,2023
2023201300039,-1.996094,52.528662,3,2023
2022101163691,-1.64093,54.950762,3,2022
2024481570190,-0.0901,51.51327,2,2024
2024010543988,-0.24369,51.5491,3,2024
2023010434223,-0.057897,51.406562,3,2023
2022010369829,-0.141076,51.552161,3,2022
2024010501883,-0.34532,51.54502,3,2024
2024010536762,-0.3322,51.52849,3,2024
2024010540530,-0.30457,51.51316,3,2024
2023010438714,-0.077402,51.530713,3,2023
2023010461073,-0.23518,51.506287,3,2023
2023010481205,-0.223845,51.503202,3,2023
2024010524571,-0.48041,51.54717,3,2024
2022010354551,-0.410368,51.479451,2,2022
2024010500994,-0.16135,51.39939,3,2024
2023010427551,0.008751,51.535132,3,2023
2024010493163,0.07821,51.56235,3,2024
2022010385246,-0.283544,51.480855,3,2022
2023010455047,-0.331849,51.438137,2,2023
2023010460625,-0.055881,51.529261,3,2023
2022010366893,-0.189435,51.532675,3,2022
2022010415998,-0.150204,51.516308,3,2022
2023010425006,-0.159648,51.519784,3,2023
2023010435068,-0.136839,51.485324,3,2023
2023010463826,-0.151665,51.51474,2,2023
2023351374959,0.123217,52.166674,2,2023
2022302201029,-1.32282,53.325214,3,2022
2023302301656,-1.32575,53.295496,2,2023
2022501252865,-4.352677,50.810526,3,2022
2023501303372,-3.58495,50.532694,3,2023
2024501502278,-3.19736,50.79592,2,2024
2022471145379,0.218466,51.000246,3,2022
2022440006986,-1.516768,50.9156,2,2022
2022440239647,-1.716195,50.809191,3,2022
2023440274449,-1.154798,50.811601,3,2023
2023440347340,-1.31619,50.994424,3,2023
2024440324496,-1.08087,50.85992,2,2024
2023411289545,-0.467187,51.634997,3,2023
2022461171012,1.352557,51.38292,2,2022
2022461201484,0.800271,51.419933,2,2022
2024461501885,0.84849,51.06904,3,2024
2024041472533,-2.37461,53.74418,3,2024
2022361130852,0.804291,52.570071,3,2022
2022361152644,1.300523,52.397754,3,2022
2024361442113,1.29978,52.63596,2,2024
2023311299175,-1.214744,52.925333,2,2023
2024430445854,-1.26362,51.74879,3,2024
2022451219238,-0.548913,51.255108,3,2022
2022451223375,-0.564148,51.240333,2,2022
2022451244085,-0.743787,51.314651,2,2022
2024451429759,-0.30002,51.3093,3,2024
2024451522371,-0.48965,51.36979,3,2024
2022471200007,-0.195281,51.114964,3,2022
2024471454544,-0.66544,50.79985,2,2024
2024991521853,-4.31642,55.80746,2,2024
2022991210041,-3.235305,55.96725,2,2022
2024991421211,-2.9802,56.47491,2,2024
2023622300359,-3.11184,51.516797,3,2023
2022610050722,-3.21503,51.787556,3,2022
202417L308824,-1.05923,54.60658,3,2024
2023071183980,-2.594522,53.369203,3,2023
2023041299559,-2.453222,53.747812,2,2023
2022161226774,-0.365502,53.778473,3,2022
2023161311906,-0.397646,53.738222,2,2023
2024161397847,-0.45137,53.76193,3,2024
2023161310976,-0.108455,53.555661,1,2023
2024522402392,-2.98127,51.33981,3,2024
2022522300162,-2.550675,51.509823,3,2022
2023545423423,-1.748335,51.583507,3,2023
2022401159818,-0.43763,51.887926,3,2022
2024430133773,-1.24342,51.40336,3,2024
2023430111094,-0.622982,51.512398,3,2023
2023471269309,-0.191142,50.845779,2,2023
2023440009842,-1.400885,50.904893,3,2023
2023111363985,-1.593824,54.61546,2,2023
2022070133126,-2.717128,53.298353,3,2022
2024221473783,-3.02716,52.8795,2,2024
2022501248081,-5.059317,50.264589,3,2022
2022548887322,-1.621534,51.255458,3,2022
2022552200169,-1.858305,50.734001,3,2022
202234NNC7882,-0.708112,52.302737,3,2022
2024031401831,-3.49778,54.71069,2,2024
2023122301297,-0.778721,54.246379,3,2023
2022061232801,-2.385762,53.581011,3,2022
2024061458502,-2.07105,53.56704,2,2024
2023061275029,-2.216631,53.593446,2,2023
2023061282078,-2.151451,53.618003,3,2023
2023061378494,-2.308711,53.495252,2,2023
2022061163982,-2.317775,53.409182,3,2022
2023061338963,-2.334195,53.461962,3,2023
2022052202763,-2.946912,53.39757,3,2022
2022052200256,-2.984191,53.644603,3,2022
2022052200609,-3.046173,53.421443,3,2022
2022141207146,-1.500906,53.58783,2,2022
2022141172380,-1.477429,53.370791,3,2022
2022101203077,-1.40683,54.973669,2,2022
2024201397136,-1.7783,52.48323,2,2024
2023201393957,-2.137132,52.44886,3,2023
2022201263779,-1.98019,52.494634,3,2022
2024131407665,-1.85769,53.71947,3,2024
2023131365258,-1.531291,53.637919,3,2023
2023101339914,-1.573561,54.882599,3,2023
2024010532734,-0.22172,51.5452,3,2024
2024010511959,-0.33455,51.50895,2,2024
2024010550408,-0.33636,51.52268,2,2024
2022010406795,-0.062269,51.620506,3,2022
2022010355447,-0.075431,51.548054,2,2022
2024010489511,-0.21322,51.49053,1,2024
2022010382342,-0.338646,51.59327,3,2022
2023010440605,-0.42711,51.520645,3,2023
2023010442075,-0.423623,51.480942,3,2023
2023010449639,-0.394104,51.579177,3,2023
2024010499668,-0.1875,51.48152,3,2024
2024010533996,-0.19299,51.4888,2,2024
2022010373762,-0.227492,51.39649,2,2022
2023010451025,-0.147964,51.418668,3,2023
2023010477808,0.003948,51.541986,3,2023
2022010370338,-0.092684,51.490702,3,2022
2022010390245,-0.091757,51.468395,3,2022
2022010404069,-0.104956,51.498725,3,2022
2024010551389,-0.08337,51.50468,3,2024
2023010461275,-0.066134,51.526139,3,2023
2024010520177,-0.17096,51.46287,3,2024
2022010354125,-0.215954,51.52961,3,2022
2022010386591,-0.118549,51.509744,3,2022
2022010400065,-0.164541,51.515679,3,2022
2024010516015,-0.14217,51.49296,3,2024
2024010527139,-0.20591,51.5263,3,2024
2024010551031,-0.15927,51.51406,3,2024
2022302201918,-1.899848,53.26214,2,2022
2022421140293,0.702921,51.930272,3,2022
2022421227010,0.329961,51.613851,3,2022
2024421440101,0.47346,51.73658,3,2024
2024421460102,0.4667,51.74238,3,2024
2023440173910,-0.786874,51.25269,2,2023
2023440204084,-0.742804,51.251362,3,2023
