"count_point_id","year","region_id","region_name","local_authority_id","local_authority_name","road_name","road_type","start_junction_road_name","end_junction_road_name","easting","northing","latitude","longitude","link_length_km","link_length_miles","estimation_method","estimation_method_detailed","pedal_cycles","two_wheeled_motor_vehicles","cars_and_taxis","buses_and_coaches","lgvs","hgvs_2_rigid_axle","hgvs_3_rigid_axle","hgvs_4_or_more_rigid_axle","hgvs_3_or_4_articulated_axle","hgvs_5_articulated_axle","hgvs_6_articulated_axle","all_hgvs","all_motor_vehicles"
74978,2015,6,"London",109,"Westminster","A41","Major","Marylebone Rd","York St",527950,181900,51.52153480,-0.15715985,0.1,0.1,"Counted","Dependent on a neighbouring counted link",531,581,8008,1384,1024,296,34,36,12,7,8,394,11391
74978,2016,6,"London",109,"Westminster","A41","Major","Marylebone Rd","York St",527950,181900,51.52153480,-0.15715985,0.1,0.1,"Estimated","Estimated using AADF from previous year on this link",550,623,7843,1463,1056,291,32,51,12,7,10,403,11389
74978,2017,6,"London",109,"Westminster","A41","Major","Marylebone Rd","York St",527950,181900,51.52153480,-0.15715985,0.1,0.1,"Counted","Dependent on an automatic counter on a neighbouring link",534,643,7802,1398,1043,285,34,44,11,7,9,390,11274
74978,2018,6,"London",109,"Westminster","A41","Major","Marylebone Rd","York St",527950,181900,51.52153480,-0.15715985,0.1,0.1,"Counted","Dependent on an automatic counter on a neighbouring link",452,555,6682,1153,912,245,29,30,9,6,8,327,9629
74978,2019,6,"London",109,"Westminster","A41","Major","Marylebone Rd","York St",527950,181900,51.52153480,-0.15715985,0.1,0.1,"Counted","Dependent on an automatic counter on a neighbouring link",433,599,6850,1172,932,246,30,32,9,6,8,332,9885
74978,2020,6,"London",109,"Westminster","A41","Major","Marylebone Rd","York St",527950,181900,51.52153480,-0.15715985,0.1,0.1,"Counted","Dependent on an automatic counter on a neighbouring link",536,560,6369,1198,997,267,30,33,10,7,8,355,9479
74978,2021,6,"London",109,"Westminster","A41","Major","Marylebone Rd","York St",527950,181900,51.52153480,-0.15715985,0.1,0.1,"Estimated","Estimated using AADF from previous year on this link",479,639,6871,1208,1063,282,33,36,10,7,9,377,10157
74978,2022,6,"London",109,"Westminster","A41","Major","Marylebone Rd","York St",527950,181900,51.52153480,-0.15715985,0.1,0.1,"Estimated","Estimated using AADF from previous year on this link",490,736,7058,1223,1153,301,35,37,11,8,9,400,10570
74978,2023,6,"London",109,"Westminster","A41","Major","Marylebone Rd","York St",527950,181900,51.52153480,-0.15715985,0.1,0.1,"Estimated","Estimated using AADF from previous year on this link",503,747,7043,1233,1174,299,34,36,11,7,8,395,10592
74978,2024,6,"London",109,"Westminster","A41","Major","Marylebone Rd","York St",527950,181900,51.52153480,-0.15715985,0.1,0.1,"Estimated","Estimated using AADF from previous year on this link",562,781,7002,1245,1181,298,33,35,11,8,8,392,10601
74978,2025,6,"London",109,"Westminster","A41","Major","Marylebone Rd","York St",527950,181900,51.52153480,-0.15715985,0.1,0.1,"Estimated","Estimated using AADF from previous year on this link",610,782,6926,1260,1183,295,33,34,10,8,8,388,10539
80694,2003,6,"London",109,"Westminster","A4","Major","Haymarket","Trafalgar Square",529900,180470,51.50823896,-0.12959584,0.3,0.2,"Counted","Manual count",69,1276,5774,479,1204,365,11,15,6,2,0,399,9132
80694,2004,6,"London",109,"Westminster","A4","Major","Haymarket","Trafalgar Square",529900,180470,51.50823896,-0.12959584,0.3,0.2,"Estimated","Estimated using AADF from previous year on this link",99,1657,6282,517,1283,342,11,15,6,2,0,376,10115
80694,2005,6,"London",109,"Westminster","A4","Major","Haymarket","Trafalgar Square",529900,180470,51.50823896,-0.12959584,0.3,0.2,"Estimated","Estimated using AADF from previous year on this link",111,1569,6301,513,1432,377,12,18,5,2,0,414,10229
80694,2006,6,"London",109,"Westminster","A4","Major","Haymarket","Trafalgar Square",529900,180470,51.50823896,-0.12959584,0.3,0.2,"Counted","Manual count",137,1124,6162,429,2636,249,30,18,8,1,1,307,10658
80694,2007,6,"London",109,"Westminster","A4","Major","Haymarket","Trafalgar Square",529900,180470,51.50823896,-0.12959584,0.3,0.2,"Estimated","Estimated using AADF from previous year on this link",115,933,5607,447,2536,267,33,21,7,1,1,330,9853
80694,2008,6,"London",109,"Westminster","A4","Major","Haymarket","Trafalgar Square",529900,180470,51.50823896,-0.12959584,0.3,0.2,"Estimated","Estimated using AADF from previous year on this link",113,870,5405,475,2374,262,36,22,7,1,1,329,9453
80694,2009,6,"London",109,"Westminster","A4","Major","Haymarket","Trafalgar Square",529900,180470,51.50823896,-0.12959584,0.3,0.2,"Estimated","Estimated using AADF from previous year on this link",115,812,5237,496,2222,242,36,21,6,1,1,307,9074
80694,2010,6,"London",109,"Westminster","A4","Major","Haymarket","Trafalgar Square",529900,180470,51.50823896,-0.12959584,0.3,0.2,"Estimated","Estimated using AADF from previous year on this link",125,762,5080,529,2140,254,36,18,7,1,1,317,8828
80694,2011,6,"London",109,"Westminster","A4","Major","Haymarket","Trafalgar Square",529900,180470,51.50823896,-0.12959584,0.3,0.2,"Estimated","Estimated using AADF from previous year on this link",124,756,5039,544,2123,253,39,20,5,1,1,319,8781
80694,2012,6,"London",109,"Westminster","A4","Major","Haymarket","Trafalgar Square",529900,180470,51.50823896,-0.12959584,0.3,0.2,"Estimated","Estimated using AADF from previous year on this link",125,720,4630,525,2080,272,45,24,4,1,1,347,8302
80694,2013,6,"London",109,"Westminster","A4","Major","Haymarket","Trafalgar Square",529900,180470,51.50823896,-0.12959584,0.3,0.2,"Estimated","Estimated using AADF from previous year on this link",104,690,4455,510,2169,288,52,29,4,1,1,375,8200
80694,2014,6,"London",109,"Westminster","A4","Major","Haymarket","Trafalgar Square",529900,180470,51.50823896,-0.12959584,0.3,0.2,"Counted","Manual count",120,172,5644,501,1695,452,60,101,9,1,4,627,8638
80694,2015,6,"London",109,"Westminster","A4","Major","Haymarket","Trafalgar Square",529900,180470,51.50823896,-0.12959584,0.3,0.2,"Estimated","Estimated using AADF from previous year on this link",113,179,5970,469,1627,422,60,95,10,1,4,592,8837
80694,2016,6,"London",109,"Westminster","A4","Major","Haymarket","Trafalgar Square",529900,180470,51.50823896,-0.12959584,0.3,0.2,"Estimated","Estimated using AADF from previous year on this link",117,192,5846,496,1678,414,56,133,11,1,4,619,8833
80694,2017,6,"London",109,"Westminster","A4","Major","Haymarket","Trafalgar Square",529900,180470,51.50823896,-0.12959584,0.3,0.2,"Estimated","Estimated using AADF from previous year on this link",114,199,5844,477,1664,407,60,114,10,1,4,596,8780
80694,2018,6,"London",109,"Westminster","A4","Major","Haymarket","Trafalgar Square",529900,180470,51.50823896,-0.12959584,0.3,0.2,"Estimated","Estimated using AADF from previous year on this link",113,201,5839,459,1698,409,59,92,10,1,4,575,8772
80694,2019,6,"London",109,"Westminster","A4","Major","Haymarket","Trafalgar Square",529900,180470,51.50823896,-0.12959584,0.3,0.2,"Estimated","Estimated using AADF from previous year on this link",105,212,5855,456,1698,402,60,96,10,1,4,573,8793
80694,2020,6,"London",109,"Westminster","A4","Major","Haymarket","Trafalgar Square",529900,180470,51.50823896,-0.12959584,0.3,0.2,"Estimated","Estimated using AADF from previous year on this link",131,161,4438,380,1480,356,50,80,8,1,3,498,6957
81117,2002,6,"London",109,"Westminster","A301","Major","A4","A301",530630,180780,51.51085676,-0.11896814,0.2,0.1,"Estimated","Estimated using AADF from previous year on this link",350,1539,23153,1307,2773,942,87,69,43,32,15,1188,29960
81117,2003,6,"London",109,"Westminster","A301","Major","A4","A301",530630,180780,51.51085676,-0.11896814,0.2,0.1,"Estimated","Estimated using AADF from previous year on this link",489,1974,23732,1496,3666,830,81,67,34,23,14,1049,31917
81117,2004,6,"London",109,"Westminster","A301","Major","A4","A301",530630,180780,51.51085676,-0.11896814,0.2,0.1,"Estimated","Estimated using AADF from previous year on this link",698,2562,25821,1614,3908,777,80,68,37,24,17,1003,34908
81117,2005,6,"London",109,"Westminster","A301","Major","A4","A301",530630,180780,51.51085676,-0.11896814,0.2,0.1,"Estimated","Estimated using AADF from previous year on this link",787,2426,25898,1603,4361,857,86,79,28,18,15,1083,35371
81117,2006,6,"London",109,"Westminster","A301","Major","A4","A301",530630,180780,51.51085676,-0.11896814,0.2,0.1,"Estimated","Estimated using AADF from previous year on this link",897,2722,26651,1798,5509,785,77,77,26,16,17,998,37678
81117,2007,6,"London",109,"Westminster","A301","Major","A4","A301",530630,180780,51.51085676,-0.11896814,0.2,0.1,"Counted","Manual count",3974,1849,17792,4119,4199,518,50,38,5,0,4,615,28574
81117,2008,6,"London",109,"Westminster","A301","Major","A4","A301",530630,180780,51.51085676,-0.11896814,0.2,0.1,"Estimated","Estimated using AADF from previous year on this link",3890,1725,17152,4374,3930,508,55,40,5,0,4,612,27793
81117,2009,6,"London",109,"Westminster","A301","Major","A4","A301",530630,180780,51.51085676,-0.11896814,0.2,0.1,"Counted","Manual count",5733,1932,15373,4248,3032,703,50,33,20,1,9,816,25401
81117,2010,6,"London",109,"Westminster","A301","Major","A4","A301",530630,180780,51.51085676,-0.11896814,0.2,0.1,"Estimated","Estimated using AADF from previous year on this link",6237,1815,14912,4528,2920,739,50,28,23,1,9,850,25025
81117,2011,6,"London",109,"Westminster","A301","Major","A4","A301",530630,180780,51.51085676,-0.11896814,0.2,0.1,"Estimated","Estimated using AADF from previous year on this link",6187,1801,14793,4655,2897,737,54,31,18,1,10,851,24997
81117,2012,6,"London",109,"Westminster","A301","Major","A4","A301",530630,180780,51.51085676,-0.11896814,0.2,0.1,"Estimated","Estimated using AADF from previous year on this link",6261,1715,13592,4491,2838,792,63,38,14,1,10,917,23554
81117,2013,6,"London",109,"Westminster","A301","Major","A4","A301",530630,180780,51.51085676,-0.11896814,0.2,0.1,"Counted","Manual count",8084,1826,11868,4596,3058,629,66,36,0,0,0,731,22079
81117,2014,6,"London",109,"Westminster","A301","Major","A4","A301",530630,180780,51.51085676,-0.11896814,0.2,0.1,"Estimated","Estimated using AADF from previous year on this link",8111,1859,12273,4453,3186,624,72,38,0,0,0,734,22504
81117,2015,6,"London",109,"Westminster","A301","Major","A4","A301",530630,180780,51.51085676,-0.11896814,0.2,0.1,"Estimated","Estimated using AADF from previous year on this link",7652,1933,12981,4175,3059,582,72,36,0,0,0,690,22837
81117,2016,6,"London",109,"Westminster","A301","Major","A4","A301",530630,180780,51.51085676,-0.11896814,0.2,0.1,"Estimated","Estimated using AADF from previous year on this link",7914,2074,12713,4415,3155,572,68,50,0,0,0,690,23046
81117,2017,6,"London",109,"Westminster","A301","Major","A4","A301",530630,180780,51.51085676,-0.11896814,0.2,0.1,"Estimated","Estimated using AADF from previous year on this link",7730,2149,12709,4238,3129,562,72,43,0,0,0,677,22902
81117,2018,6,"London",109,"Westminster","A301","Major","A4","A301",530630,180780,51.51085676,-0.11896814,0.2,0.1,"Counted","Manual count",6521,1550,14427,5257,4549,396,94,46,14,19,7,576,26358
81117,2019,6,"London",109,"Westminster","A301","Major","A4","A301",530630,180780,51.51085676,-0.11896814,0.2,0.1,"Estimated","Estimated using AADF from previous year on this link",6111,1635,14465,5225,4547,389,95,48,14,19,7,572,26444
81117,2020,6,"London",109,"Westminster","A301","Major","A4","A301",530630,180780,51.51085676,-0.11896814,0.2,0.1,"Estimated","Estimated using AADF from previous year on this link",7560,1246,10965,4355,3964,344,79,40,12,17,6,498,21028
81118,2002,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530750,180580,51.50903167,-0.11731403,0.1,0.1,"Counted","Dependent on a neighbouring counted link",1568,2863,34530,3686,4856,625,50,16,9,8,2,710,46645
81118,2003,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530750,180580,51.50903167,-0.11731403,0.1,0.1,"Counted","Dependent on a neighbouring counted link",2738,3261,29291,4310,5798,551,37,11,17,5,6,627,43287
81118,2004,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530750,180580,51.50903167,-0.11731403,0.1,0.1,"Counted","Dependent on a neighbouring counted link",2100,2532,28981,4096,4611,549,38,23,15,4,15,644,40864
81118,2005,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530750,180580,51.50903167,-0.11731403,0.1,0.1,"Estimated","Estimated using AADF from previous year on this link",2711,2524,28401,3977,4633,565,38,26,12,4,15,660,40195
81118,2006,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530750,180580,51.50903167,-0.11731403,0.1,0.1,"Counted","Dependent on a neighbouring counted link",3184,2869,21029,4248,4677,476,54,18,12,4,0,564,33387
81118,2007,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530750,180580,51.50903167,-0.11731403,0.1,0.1,"Counted","Dependent on a neighbouring counted link",4341,3668,20973,4128,5568,468,47,41,16,13,9,594,34931
81118,2008,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530750,180580,51.50903167,-0.11731403,0.1,0.1,"Counted","Dependent on a neighbouring counted link",4925,2579,17935,4164,4208,512,49,26,12,5,5,609,29495
81118,2009,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530750,180580,51.50903167,-0.11731403,0.1,0.1,"Estimated","Estimated using AADF from previous year on this link",4881,2506,17450,4264,4078,512,53,27,12,5,5,614,28912
81118,2010,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530750,180580,51.50903167,-0.11731403,0.1,0.1,"Estimated","Estimated using AADF from previous year on this link",5384,2479,17171,4298,4005,534,53,23,13,5,5,633,28586
81118,2011,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530750,180580,51.50903167,-0.11731403,0.1,0.1,"Estimated","Estimated using AADF from previous year on this link",5292,2436,16930,4354,3937,525,56,25,10,5,5,626,28283
81118,2012,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530750,180580,51.50903167,-0.11731403,0.1,0.1,"Estimated","Estimated using AADF from previous year on this link",5437,2318,16376,4587,3810,552,64,30,8,5,5,664,27756
81118,2013,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530750,180580,51.50903167,-0.11731403,0.1,0.1,"Counted","Dependent on a neighbouring counted link",8620,2468,14577,4516,4938,625,124,78,1,0,1,829,27328
81118,2014,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530750,180580,51.50903167,-0.11731403,0.1,0.1,"Estimated","Estimated using AADF from previous year on this link",9275,2531,14793,4393,5032,550,118,73,1,0,1,743,27493
81118,2015,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530750,180580,51.50903167,-0.11731403,0.1,0.1,"Estimated","Estimated using AADF from previous year on this link",9379,2520,15014,4504,4938,524,121,70,1,0,1,717,27692
81118,2016,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530750,180580,51.50903167,-0.11731403,0.1,0.1,"Estimated","Estimated using AADF from previous year on this link",9700,2704,14704,4763,5093,515,114,98,1,0,1,729,27993
81118,2017,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530750,180580,51.50903167,-0.11731403,0.1,0.1,"Estimated","Estimated using AADF from previous year on this link",9475,2802,14700,4572,5050,506,121,84,1,0,1,714,27837
81118,2018,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530750,180580,51.50903167,-0.11731403,0.1,0.1,"Counted","Dependent on a neighbouring counted link",6620,2366,20725,4498,5511,364,73,46,16,12,7,518,33618
81118,2019,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530750,180580,51.50903167,-0.11731403,0.1,0.1,"Estimated","Estimated using AADF from previous year on this link",6204,2497,20779,4471,5509,358,74,48,16,12,7,515,33770
81118,2020,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530750,180580,51.50903167,-0.11731403,0.1,0.1,"Counted","Dependent on a neighbouring counted link",1851,1090,12416,3853,3503,352,28,100,2,5,14,501,21363
81118,2021,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530750,180580,51.50903167,-0.11731403,0.1,0.1,"Estimated","Estimated using AADF from previous year on this link",1653,1244,13395,3885,3735,371,30,110,2,6,15,534,22793
81118,2022,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530750,180580,51.50903167,-0.11731403,0.1,0.1,"Estimated","Estimated using AADF from previous year on this link",1693,1434,13759,3933,4054,396,32,113,2,6,15,563,23743
81118,2023,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530750,180580,51.50903167,-0.11731403,0.1,0.1,"Estimated","Estimated using AADF from previous year on this link",1736,1455,13730,3965,4126,393,31,110,2,6,14,557,23833
81118,2024,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530750,180580,51.50903167,-0.11731403,0.1,0.1,"Counted","Dependent on a neighbouring counted link",8435,1851,14993,3090,4765,289,55,47,9,6,24,430,25128
81118,2025,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530750,180580,51.50903167,-0.11731403,0.1,0.1,"Estimated","Estimated using AADF from previous year on this link",9158,1853,14831,3127,4774,287,55,46,9,6,23,426,25011
81119,2000,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530640,180950,51.51238220,-0.11876115,0.7,0.4,"Estimated","Estimated using AADF from previous year on this link",70,1006,11722,85,1590,91,0,0,7,0,0,102,13560
81119,2001,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530640,180950,51.51238220,-0.11876115,0.7,0.4,"Estimated","Estimated using AADF from previous year on this link",80,1119,11453,85,1625,91,0,0,6,0,0,103,13453
81119,2002,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530640,180950,51.51238220,-0.11876115,0.7,0.4,"Estimated","Estimated using AADF from previous year on this link",71,548,8495,111,750,116,0,0,9,0,0,120,9660
81119,2003,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530640,180950,51.51238220,-0.11876115,0.7,0.4,"Estimated","Estimated using AADF from previous year on this link",100,703,8708,126,992,102,0,0,7,0,0,106,10277
81119,2004,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530640,180950,51.51238220,-0.11876115,0.7,0.4,"Estimated","Estimated using AADF from previous year on this link",0,912,9474,137,1057,95,0,0,8,0,0,100,11247
81119,2005,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530640,180950,51.51238220,-0.11876115,0.7,0.4,"Estimated","Estimated using AADF from previous year on this link",747,579,5671,387,937,206,20,18,7,5,4,260,7834
81119,2006,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530640,180950,51.51238220,-0.11876115,0.7,0.4,"Estimated","Estimated using AADF from previous year on this link",830,455,3771,279,800,127,13,11,4,3,3,161,5466
81119,2007,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530640,180950,51.51238220,-0.11876115,0.7,0.4,"Counted","Manual count",24,1020,5924,187,1402,72,0,0,1,0,0,73,8606
81119,2008,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530640,180950,51.51238220,-0.11876115,0.7,0.4,"Counted","Manual count",35,850,5136,185,1166,83,0,0,1,0,0,84,7421
81119,2009,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530640,180950,51.51238220,-0.11876115,0.7,0.4,"Estimated","Estimated using AADF from previous year on this link",36,793,4977,193,1091,77,0,0,1,0,0,78,7132
81119,2010,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530640,180950,51.51238220,-0.11876115,0.7,0.4,"Estimated","Estimated using AADF from previous year on this link",39,745,4828,206,1051,81,0,0,1,0,0,82,6912
81119,2011,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530640,180950,51.51238220,-0.11876115,0.7,0.4,"Estimated","Estimated using AADF from previous year on this link",39,739,4789,212,1043,81,0,0,1,0,0,82,6865
81119,2012,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530640,180950,51.51238220,-0.11876115,0.7,0.4,"Estimated","Estimated using AADF from previous year on this link",39,704,4400,205,1022,87,0,0,1,0,0,88,6418
81119,2013,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530640,180950,51.51238220,-0.11876115,0.7,0.4,"Estimated","Estimated using AADF from previous year on this link",33,675,4234,199,1066,92,0,0,1,0,0,93,6266
81119,2014,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530640,180950,51.51238220,-0.11876115,0.7,0.4,"Estimated","Estimated using AADF from previous year on this link",33,687,4378,193,1110,92,0,0,1,0,0,92,6461
81119,2015,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530640,180950,51.51238220,-0.11876115,0.7,0.4,"Estimated","Estimated using AADF from previous year on this link",31,714,4631,181,1066,85,0,0,1,0,0,86,6678
81119,2016,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530640,180950,51.51238220,-0.11876115,0.7,0.4,"Estimated","Estimated using AADF from previous year on this link",32,766,4535,191,1100,84,0,0,1,0,0,85,6677
81119,2017,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530640,180950,51.51238220,-0.11876115,0.7,0.4,"Estimated","Estimated using AADF from previous year on this link",31,794,4534,183,1090,82,0,0,1,0,0,83,6685
81119,2018,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530655,181211,51.51472430,-0.11844842,0.7,0.4,"Counted","Manual count",25,977,7229,236,1810,184,0,3,0,0,0,188,10439
81119,2019,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530649,180963,51.51249695,-0.11862671,0.7,0.4,"Estimated","Estimated using AADF from previous year on this link",23,1030,7247,234,1809,181,0,3,0,0,0,185,10506
81119,2020,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530649,180963,51.51249695,-0.11862671,0.7,0.4,"Estimated","Estimated using AADF from previous year on this link",29,785,5494,195,1577,161,0,3,0,0,0,163,8215
81119,2021,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530649,180963,51.51249695,-0.11862671,0.7,0.4,"Estimated","Estimated using AADF from previous year on this link",26,896,5927,197,1682,169,0,3,0,0,0,172,8873
81119,2022,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530649,180963,51.51249695,-0.11862671,0.7,0.4,"Estimated","Estimated using AADF from previous year on this link",26,1033,6088,199,1826,180,0,3,0,0,0,184,9329
81119,2023,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530649,180963,51.51249695,-0.11862671,0.7,0.4,"Estimated","Estimated using AADF from previous year on this link",27,1048,6075,201,1858,179,0,3,0,0,0,182,9364
81119,2024,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530649,180963,51.51249695,-0.11862671,0.7,0.4,"Estimated","Estimated using AADF from previous year on this link",30,1096,6040,203,1868,179,0,3,0,0,0,182,9388
81119,2025,6,"London",109,"Westminster","A301","Major","A301","LA Boundary",530649,180963,51.51249695,-0.11862671,0.7,0.4,"Estimated","Estimated using AADF from previous year on this link",33,1097,5974,205,1872,177,0,3,0,0,0,180,9329
89351,2017,6,"London",109,"Westminster","A4205","Major","Bayswater Rd","A5/A501",526873,181383,51.51713120,-0.17286097,0.7,0.4,"Counted","Manual count",469,186,4963,864,574,46,10,3,5,2,0,67,6654
89351,2018,6,"London",109,"Westminster","A4205","Major","Bayswater Rd","A5/A501",526873,181383,51.51713120,-0.17286097,0.7,0.4,"Estimated","Estimated using AADF from previous year on this link",463,188,4959,831,586,46,10,3,5,2,0,66,6630
89351,2019,6,"London",109,"Westminster","A4205","Major","Bayswater Rd","A5/A501",526873,181383,51.51713120,-0.17286097,0.7,0.4,"Estimated","Estimated using AADF from previous year on this link",434,198,4972,826,586,45,10,3,5,2,0,66,6647
89351,2020,6,"London",109,"Westminster","A4205","Major","Bayswater Rd","A5/A501",526873,181383,51.51713120,-0.17286097,0.7,0.4,"Estimated","Estimated using AADF from previous year on this link",537,151,3769,689,511,40,9,2,4,2,0,57,5176
89351,2021,6,"London",109,"Westminster","A4205","Major","Bayswater Rd","A5/A501",526873,181383,51.51713120,-0.17286097,0.7,0.4,"Estimated","Estimated using AADF from previous year on this link",479,172,4066,694,544,42,9,2,4,2,0,61,5537
89351,2022,6,"London",109,"Westminster","A4205","Major","Bayswater Rd","A5/A501",526873,181383,51.51713120,-0.17286097,0.7,0.4,"Estimated","Estimated using AADF from previous year on this link",491,199,4176,703,591,45,10,2,5,2,0,64,5733
89351,2023,6,"London",109,"Westminster","A4205","Major","Bayswater Rd","A5/A501",526873,181383,51.51713120,-0.17286097,0.7,0.4,"Estimated","Estimated using AADF from previous year on this link",503,201,4168,709,602,45,10,2,4,2,0,64,5743
89351,2024,6,"London",109,"Westminster","A4205","Major","Bayswater Rd","A5/A501",526873,181383,51.51713120,-0.17286097,0.7,0.4,"Estimated","Estimated using AADF from previous year on this link",563,211,4143,716,605,45,9,2,4,2,0,63,5738
89351,2025,6,"London",109,"Westminster","A4205","Major","Eastbourne Terrace","A5",526873,181383,51.51713120,-0.17286097,0.7,0.4,"Counted","Manual count",791,390,4401,966,489,36,16,0,2,0,0,54,6299
89355,2017,6,"London",109,"Westminster","A4206","Major","A4207","A4205",526045,181326,51.51680411,-0.18480831,1.3,0.8,"Estimated","Estimated using AADF from previous year on this link",676,738,8525,1093,1653,304,40,22,14,6,2,388,12397
89355,2018,6,"London",109,"Westminster","A4206","Major","A4207","A4205",526045,181326,51.51680411,-0.18480831,1.3,0.8,"Estimated","Estimated using AADF from previous year on this link",668,744,8518,1051,1687,305,40,18,14,6,2,384,12384
89355,2019,6,"London",109,"Westminster","A4206","Major","A4207","A4205",526045,181326,51.51680411,-0.18480831,1.3,0.8,"Estimated","Estimated using AADF from previous year on this link",626,785,8540,1045,1686,300,40,19,14,6,2,380,12436
89355,2020,6,"London",109,"Westminster","A4206","Major","A4207","A4205",526045,181326,51.51680411,-0.18480831,1.3,0.8,"Counted","Manual count",463,1223,7101,759,1796,287,42,197,4,0,18,548,11428
89355,2021,6,"London",109,"Westminster","A4206","Major","A4207","A4205",526045,181326,51.51680411,-0.18480831,1.3,0.8,"Estimated","Estimated using AADF from previous year on this link",414,1396,7661,766,1915,302,45,217,5,0,20,589,12326
89355,2022,6,"London",109,"Westminster","A4206","Major","A4207","A4205",526045,181326,51.51680411,-0.18480831,1.3,0.8,"Estimated","Estimated using AADF from previous year on this link",424,1610,7869,775,2078,323,48,222,5,0,19,616,12948
89355,2023,6,"London",109,"Westminster","A4206","Major","A4207","A4205",526045,181326,51.51680411,-0.18480831,1.3,0.8,"Estimated","Estimated using AADF from previous year on this link",434,1633,7852,782,2115,321,46,217,5,0,18,607,12989
89355,2024,6,"London",109,"Westminster","A4206","Major","A4207","A4205",526045,181326,51.51680411,-0.18480831,1.3,0.8,"Estimated","Estimated using AADF from previous year on this link",486,1708,7806,789,2127,319,45,212,5,0,18,599,13029
89355,2025,6,"London",109,"Westminster","A4206","Major","A4207","A4205",526045,181326,51.51680411,-0.18480831,1.3,0.8,"Estimated","Estimated using AADF from previous year on this link",527,1709,7722,799,2131,317,45,206,5,0,17,590,12951
90100,2018,6,"London",109,"Westminster","A400","Major","A401","A40",529853,181239,51.51516064,-0.12998957,0.4,0.2,"Estimated","Estimated using AADF from previous year on this link",1156,506,3346,1471,1384,142,30,25,5,2,1,206,6913
90100,2019,6,"London",109,"Westminster","A400","Major","A401","A40",529853,181239,51.51516064,-0.12998957,0.4,0.2,"Estimated","Estimated using AADF from previous year on this link",1083,534,3355,1462,1383,140,31,27,5,2,1,205,6940
90100,2020,6,"London",109,"Westminster","A400","Major","A401","A40",529853,181239,51.51516064,-0.12998957,0.4,0.2,"Estimated","Estimated using AADF from previous year on this link",1340,407,2543,1219,1206,124,25,22,4,2,1,178,5553
90100,2021,6,"London",109,"Westminster","A400","Major","A401","A40",529853,181239,51.51516064,-0.12998957,0.4,0.2,"Estimated","Estimated using AADF from previous year on this link",1197,464,2743,1229,1286,130,28,24,4,2,1,190,5912
90100,2022,6,"London",109,"Westminster","A400","Major","A401","A40",529853,181239,51.51516064,-0.12998957,0.4,0.2,"Estimated","Estimated using AADF from previous year on this link",1226,536,2818,1244,1396,139,29,25,5,2,1,201,6194
